instrumento_nombre,instrumento,nota,nota_nombre,volumen,empieza,dura
Percussion,-1,52,E3,64.0,139.36979999999997,0.23622000000000298
Percussion,-1,52,E3,64.0,139.36979999999997,0.23622000000000298
Percussion,-1,52,E3,64.0,139.36979999999997,0.23622000000000298
Percussion,-1,52,E3,64.0,139.36979999999997,0.23622000000000298
Percussion,-1,52,E3,64.0,139.36979999999997,0.23622000000000298
Percussion,-1,52,E3,64.0,139.36979999999997,0.23622000000000298
Percussion,-1,52,E3,64.0,139.36979999999997,0.23622000000000298
Percussion,-1,52,E3,64.0,139.36979999999997,0.23622000000000298
Percussion,-1,52,E3,64.0,139.36979999999997,0.23622000000000298
Percussion,-1,52,E3,64.0,139.36979999999997,0.23622000000000298
Percussion,-1,52,E3,64.0,139.36979999999997,0.23622000000000298
Percussion,-1,52,E3,64.0,139.36979999999997,0.23622000000000298
Percussion,-1,52,E3,64.0,139.36979999999997,0.23622000000000298
Percussion,-1,52,E3,64.0,139.36979999999997,0.23622000000000298
Percussion,-1,63,D#4,64.0,139.60601999999997,0.11811000000000149
Percussion,-1,63,D#4,64.0,139.60601999999997,0.11811000000000149
Percussion,-1,63,D#4,64.0,139.60601999999997,0.11811000000000149
Percussion,-1,63,D#4,64.0,139.60601999999997,0.11811000000000149
Percussion,-1,63,D#4,64.0,139.60601999999997,0.11811000000000149
Percussion,-1,63,D#4,64.0,139.60601999999997,0.11811000000000149
Percussion,-1,63,D#4,64.0,139.60601999999997,0.11811000000000149
Percussion,-1,63,D#4,64.0,139.60601999999997,0.11811000000000149
Percussion,-1,70,A#4,64.0,139.72412999999997,0.1107281250000085
Percussion,-1,70,A#4,64.0,139.72412999999997,0.1107281250000085
Percussion,-1,70,A#4,64.0,139.72412999999997,0.1107281250000085
Percussion,-1,70,A#4,64.0,139.72412999999997,0.1107281250000085
Percussion,-1,70,A#4,64.0,139.72412999999997,0.1107281250000085
Percussion,-1,70,A#4,64.0,139.72412999999997,0.1107281250000085
Percussion,-1,70,A#4,64.0,139.72412999999997,0.1107281250000085
Percussion,-1,-1,Silencio,0.0,139.83485812499998,0.007381874999992988
Percussion,-1,52,E3,64.0,139.84223999999998,0.23622000000000298
Percussion,-1,52,E3,64.0,139.84223999999998,0.23622000000000298
Percussion,-1,52,E3,64.0,139.84223999999998,0.23622000000000298
Percussion,-1,52,E3,64.0,139.84223999999998,0.23622000000000298
Percussion,-1,52,E3,64.0,139.84223999999998,0.23622000000000298
Percussion,-1,52,E3,64.0,139.84223999999998,0.23622000000000298
Percussion,-1,52,E3,64.0,139.84223999999998,0.23622000000000298
Percussion,-1,52,E3,64.0,139.84223999999998,0.23622000000000298
Percussion,-1,52,E3,64.0,139.84223999999998,0.23622000000000298
Percussion,-1,52,E3,64.0,139.84223999999998,0.23622000000000298
Percussion,-1,52,E3,64.0,139.84223999999998,0.23622000000000298
Percussion,-1,52,E3,64.0,139.84223999999998,0.23622000000000298
Percussion,-1,52,E3,64.0,139.84223999999998,0.23622000000000298
Percussion,-1,52,E3,64.0,139.84223999999998,0.23622000000000298
Percussion,-1,52,E3,64.0,139.84223999999998,0.23622000000000298
Percussion,-1,52,E3,64.0,139.84223999999998,0.23622000000000298
Percussion,-1,62,D4,64.0,140.07845999999998,0.11811000000000149
Percussion,-1,62,D4,64.0,140.07845999999998,0.11811000000000149
Percussion,-1,62,D4,64.0,140.07845999999998,0.11811000000000149
Percussion,-1,62,D4,64.0,140.07845999999998,0.11811000000000149
Percussion,-1,62,D4,64.0,140.07845999999998,0.11811000000000149
Percussion,-1,62,D4,64.0,140.07845999999998,0.11811000000000149
Percussion,-1,62,D4,64.0,140.07845999999998,0.11811000000000149
Percussion,-1,62,D4,64.0,140.07845999999998,0.11811000000000149
Percussion,-1,70,A#4,64.0,140.19656999999998,0.1107281250000085
Percussion,-1,70,A#4,64.0,140.19656999999998,0.1107281250000085
Percussion,-1,70,A#4,64.0,140.19656999999998,0.1107281250000085
Percussion,-1,70,A#4,64.0,140.19656999999998,0.1107281250000085
Percussion,-1,70,A#4,64.0,140.19656999999998,0.1107281250000085
Percussion,-1,70,A#4,64.0,140.19656999999998,0.1107281250000085
Percussion,-1,70,A#4,64.0,140.19656999999998,0.1107281250000085
Percussion,-1,-1,Silencio,0.0,140.307298125,0.007381874999992988
Percussion,-1,52,E3,64.0,140.31467999999998,0.23622000000000298
Percussion,-1,52,E3,64.0,140.31467999999998,0.23622000000000298
Percussion,-1,52,E3,64.0,140.31467999999998,0.23622000000000298
Percussion,-1,52,E3,64.0,140.31467999999998,0.23622000000000298
Percussion,-1,52,E3,64.0,140.31467999999998,0.23622000000000298
Percussion,-1,52,E3,64.0,140.31467999999998,0.23622000000000298
Percussion,-1,52,E3,64.0,140.31467999999998,0.23622000000000298
Percussion,-1,52,E3,64.0,140.31467999999998,0.23622000000000298
Percussion,-1,52,E3,64.0,140.31467999999998,0.23622000000000298
Percussion,-1,52,E3,64.0,140.31467999999998,0.23622000000000298
Percussion,-1,52,E3,64.0,140.31467999999998,0.23622000000000298
Percussion,-1,52,E3,64.0,140.31467999999998,0.23622000000000298
Percussion,-1,52,E3,64.0,140.31467999999998,0.23622000000000298
Percussion,-1,52,E3,64.0,140.31467999999998,0.23622000000000298
Percussion,-1,52,E3,64.0,140.31467999999998,0.23622000000000298
Percussion,-1,52,E3,64.0,140.31467999999998,0.23622000000000298
Percussion,-1,63,D#4,64.0,140.55089999999998,0.11811000000000149
Percussion,-1,63,D#4,64.0,140.55089999999998,0.11811000000000149
Percussion,-1,63,D#4,64.0,140.55089999999998,0.11811000000000149
Percussion,-1,63,D#4,64.0,140.55089999999998,0.11811000000000149
